train_loss,val_loss,train_acc,val_acc,train_acc_top5,val_acc_top5,learning_rate
0.4215108284471237,2.056770069375464,0.8702243288522045,0.5279503105590062,0.9874759939525192,0.8171788166067342,0.0017673546508870917
0.40116576068671095,2.037053426522451,0.8771298982552201,0.5418437397842433,0.9891513096065052,0.8255966001961426,0.0017508364717526502
0.37668892663144676,2.1328726996000626,0.88464838801945,0.5352239293886891,0.989825522003841,0.8177508989865969,0.0017335365719212958
0.355575253268566,2.0350421683076707,0.8896947656601153,0.5438051650866296,0.9916029910513627,0.8250245178162798,0.0017154720243055196
0.34304919702028736,2.1669888202564977,0.8946594205859519,0.5240274599542334,0.9920320353042129,0.8170970905524682,0.00169666065643286
0.32318958193788305,2.0380494489354923,0.8993993380460099,0.5487087283425957,0.9931557226331059,0.8236351748937562,0.0016771210328522825
0.3097895242489047,2.2637227454891624,0.903853226004168,0.525335076822491,0.9939116577452703,0.8048381824125531,0.001656872436813214
0.2961778421793221,2.157446105248712,0.9087157275364688,0.5429879045439686,0.9944224247129491,0.8202844066688461,0.0016359348512353024
0.2895533102254174,2.195870746230331,0.9102480284395048,0.5334259561948349,0.9942181179258776,0.8167701863354038,0.0016143289389876881
0.2710272588591715,2.1411079453190545,0.9144771789318842,0.5463386727688787,0.9948514689657991,0.826005230467473,0.0015920760224972456
0.26319885022896544,2.165486621521547,0.9181751317778777,0.5430696305982348,0.9956686961140849,0.8237986270022883,0.0015691980627059242
0.2508876750233741,2.223143634316032,0.9224451436276714,0.5410264792415822,0.9956278347566707,0.8192219679633868,0.001545717637397948
0.24159629529346088,2.2052041405983007,0.924345196747436,0.5406178489702517,0.9960773096882279,0.8223275580254985,0.0015216579189182703
0.23937032293183236,2.1252261045985303,0.9253871613615005,0.5550016345210853,0.9962816164752993,0.8328702190258255,0.0014970426513042652
0.23240282763469566,2.1820032749350613,0.9278592734850653,0.5459300424975482,0.9964246312262494,0.8242889833278849,0.0014718961268532303
0.22159587952740245,2.230450287641517,0.9315980876884731,0.5496894409937888,0.9969966902300496,0.8207747629944426,0.0014462431621488226
0.21550372206029322,2.212934256613196,0.9329056511257304,0.5435599869238313,0.9968332448003924,0.8232265446224256,0.001420109073570085
0.20927864544135316,2.216489681312172,0.9357455154660238,0.5460934946060804,0.9968945368365137,0.818649885583524,0.0013935196523072381
0.1988331723935573,2.2080951903372195,0.9390961467739959,0.5500163452108532,0.9975483185551425,0.8248610657077476,0.0013665011389088887
0.19145137992725692,2.234569112901479,0.940914477178932,0.5488721804511278,0.9975278878764353,0.8267407649558679,0.001339080197385776
0.18294276029001838,2.2919542683071077,0.9442446778081969,0.5361229159856162,0.9973848731254853,0.8225727361882968,0.0013112838888966135
0.1732504011504725,2.1932179217402474,0.9470028194336616,0.5527133050016345,0.9980182241654069,0.8301732592350441,0.0012831396450419903
0.17212928410535625,2.242721584740321,0.9469619580762474,0.5437234390323635,0.997773056020921,0.8286204642039883,0.0012546752407926955
0.16473139721347818,2.2530508521492476,0.9496179463081764,0.549771167048055,0.9981612389163569,0.8255966001961426,0.0012259187670791742
